iter	MAPE	RMSE	R2	MAE
507	0.2913636213	499482.7345	0.9550217241	241448.1841
508	0.290962743	498909.277	0.9551249442	241122.3465
509	0.2909269656	498256.6942	0.9552422623	241001.6695
510	0.2908900019	497635.8982	0.9553537233	240928.9772
511	0.2908262434	497094.903	0.9554507432	240803.4366
512	0.2905085564	496235.73	0.955604607	240420.772
513	0.2907310958	495508.3022	0.9557346692	240315.2735
514	0.2909848647	494990.7801	0.9558270848	240212.3454
515	0.2909684738	494310.3804	0.9559484388	240120.2259
516	0.2908326456	493714.3169	0.9560546138	240009.6155
517	0.2905234357	492970.8357	0.9561868683	239553.1559
518	0.2904808036	492389.9441	0.9562900618	239478.0392
519	0.289793431	491856.3497	0.9563847459	238882.1119
520	0.2891289206	491212.4625	0.9564988642	238467.6635
521	0.2891596322	490938.3722	0.9565473968	238447.8442
522	0.2891566962	490370.3803	0.9566478838	238358.9629
523	0.2889125274	489679.7218	0.9567699157	238185.9417
524	0.2883019023	489077.4743	0.956876186	237799.7553
525	0.2881504042	488613.1566	0.9569580284	237678.6984
526	0.2879156265	488207.5939	0.9570294509	237558.492
527	0.2874976705	487579.0431	0.9571400259	237077.4143
528	0.2874336385	486904.7542	0.9572584888	236879.4213
529	0.287330292	486399.8454	0.9573470868	236711.4334
530	0.2871680691	485826.9284	0.957447507	236618.2446
531	0.2871881319	485505.2571	0.9575038373	236592.685
532	0.2874252389	484852.2694	0.9576180721	236501.5659
533	0.2874375039	484531.1129	0.9576741994	236478.7423
534	0.2873952759	484121.7365	0.9577456907	236379.2844
535	0.2872776146	483919.6021	0.957780968	236334.5836
536	0.2866335435	483429.2074	0.9578664925	235779.2384
537	0.2865307727	483098.447	0.957924128	235740.5821
538	0.2865593307	482855.9662	0.9579663555	235722.5963
539	0.2864540904	482327.4074	0.9580583295	235556.6613
540	0.2864739047	482028.1387	0.9581103603	235532.564
541	0.2862662617	481661.0299	0.9581741416	235424.5624
542	0.28586296	481183.4021	0.9582570517	235085.4186
543	0.2858328138	480714.3611	0.9583383913	234974.2409
544	0.2861134978	480030.455	0.9584568498	234864.3684
545	0.2859371284	479426.8544	0.9585612586	234672.5577
546	0.2858323812	478936.2697	0.9586460215	234531.2344
547	0.2857237552	478747.8281	0.9586785573	234489.3503
548	0.285514165	478242.4459	0.9587657518	234384.2247
549	0.2855407306	477625.7415	0.9588720282	234259.8195
550	0.285334552	476659.9752	0.9590381828	234053.9751
551	0.2852301812	476007.3852	0.9591502668	233925.0332
552	0.2850998171	475554.8307	0.959227904	233805.3335
553	0.2849066973	475014.9332	0.9593204286	233588.3145
554	0.2847928805	474257.9801	0.959449974	233342.177
555	0.2845255136	473706.0385	0.9595443033	233079.0618
556	0.284431432	473082.9572	0.9596506588	232848.7317
557	0.2839773261	472370.0068	0.9597721825	232217.1111
558	0.2837822262	471459.9012	0.9599270454	232024.102
559	0.2833515724	470893.4175	0.960023287	231568.2492
560	0.2830948825	469900.73	0.9601916587	230986.1645
561	0.2827463219	469238.2615	0.9603038236	230590.62
562	0.2824457423	468593.9435	0.9604127636	230242.4918
563	0.2818657537	467893.0911	0.9605310923	229673.6785
564	0.2816364141	467264.155	0.9606371282	229383.0445
565	0.2811083621	466607.9531	0.960747609	228855.8961
566	0.2809243549	466177.9544	0.9608199211	228649.6345
567	0.2807085885	465587.0324	0.9609191866	228378.6327
568	0.2807534836	465044.7456	0.9610101714	228273.2212
569	0.280347895	464553.352	0.9610925257	227838.9385
570	0.2801499794	464000.3215	0.9611851059	227587.1236
571	0.2799101644	463605.6835	0.9612511029	227407.2713
572	0.2799421549	463079.1124	0.9613390762	227270.2714
573	0.2794314663	462652.0177	0.9614103567	226819.9743
574	0.2793081148	462250.6505	0.9614772835	226720.0263
575	0.2793250178	461861.6637	0.9615420904	226629.475
576	0.2793244948	461272.201	0.9616401936	226527.5389
577	0.2792388279	460893.712	0.9617031187	226394.0278
578	0.2790887485	460404.374	0.9617843963	226206.6021
579	0.2788669444	460035.8445	0.961845551	226039.0131
580	0.2789124002	459529.2103	0.9619295432	225940.3948
581	0.2786810504	459161.7822	0.9619903992	225792.1017
582	0.2785691595	458780.7561	0.962053456	225701.3454
583	0.2784221456	458160.2116	0.9621560392	225576.5888
584	0.2783396594	457739.2893	0.9622255435	225505.4298
585	0.2783192862	457647.8641	0.9622406315	225489.9171
586	0.2781853434	457049.5879	0.9623392915	225368.9829
587	0.2780720173	456549.4318	0.9624216717	225157.9439
588	0.2780432295	456136.1668	0.9624896722	224970.0329
589	0.2780384877	455612.0888	0.9625758177	224824.7608
590	0.277896	454832.9907	0.9627036992	224661.6817
591	0.2777687321	454425.2539	0.962770538	224449.7639
592	0.2776348736	453895.323	0.9628573182	224171.3571
593	0.2772880333	453433.1552	0.9629329189	223820.4443
594	0.2771842641	452996.6816	0.9630042459	223586.8283
595	0.2771809122	452962.462	0.9630098351	223580.3662
596	0.2770426135	452394.8026	0.9631024902	223467.3761
597	0.276746325	452114.0612	0.9631482708	223363.7464
598	0.2767466485	451851.9653	0.9631909852	223226.1243
599	0.2764224221	451621.6789	0.963228495	223102.3015
600	0.2763657791	451242.6405	0.9632901926	222948.0561
601	0.276341809	450860.3472	0.9633523674	222772.553
602	0.276387754	450413.2072	0.9634250218	222686.8997
603	0.2761222885	449913.1401	0.9635061908	222468.2958
604	0.2759788098	449117.3282	0.963635178	222315.3835
605	0.2755466499	448560.208	0.9637253416	221867.7174
606	0.2758092384	448139.4527	0.9637933619	221812.9911
607	0.2755551598	447666.6643	0.9638697178	221607.6263
608	0.2754246095	446808.0815	0.9640081739	221335.2807
609	0.2754533667	446439.1787	0.9640675819	221227.8157
610	0.2754673352	446015.1309	0.96413581	221143.2201
611	0.2757263515	445614.3154	0.9642002403	221091.028
612	0.2756086431	444928.8538	0.9643102929	220946.7134
613	0.2753137995	444637.8469	0.9643569635	220837.2791
614	0.2750180821	444154.4995	0.9644344135	220561.01
615	0.2747608666	443734.4463	0.9645016531	220176.8455
616	0.2746604119	443392.5867	0.9645563289	220036.0093
617	0.2746577148	443032.4247	0.9646138864	219942.4226
618	0.2745591577	442628.2994	0.9646784139	219850.5161
619	0.2743295033	442313.2227	0.9647286821	219715.2242
620	0.2742678584	441884.0035	0.9647971032	219644.2056
621	0.2740007218	441533.1275	0.9648529864	219363.0067
622	0.2740102705	441130.0371	0.9649171308	219232.9056
623	0.2739999241	440773.445	0.9649738271	219158.5897
624	0.2739537105	440580.5727	0.9650044737	219116.5799
625	0.2739486222	440220.1098	0.9650617138	218985.1032
626	0.2737016343	439890.7971	0.9651139664	218722.2115
627	0.2734649258	439443.3087	0.9651849074	218502.861
628	0.2732703114	438633.1568	0.9653131584	218197.8058
629	0.2732918182	438303.6619	0.9653652513	218100.5887
630	0.2731376071	437866.0223	0.9654343813	218024.7175
631	0.2731228871	437574.2512	0.9654804314	217968.8047
632	0.2727147753	437133.1822	0.9655499869	217665.6919
633	0.2726625603	436706.4114	0.9656172208	217580.6842
634	0.2725885221	436323.4175	0.9656775021	217456.4246
635	0.2724185352	436166.8463	0.9657021304	217393.934
636	0.2721445793	435639.0472	0.9657850869	217061.6133
637	0.272143014	435548.3852	0.9657993265	217050.8123
638	0.2721242609	435210.5191	0.9658523666	216978.1238
639	0.2720561318	434843.6106	0.9659099193	216917.0008
640	0.2719633356	434532.9828	0.965958606	216841.4061
641	0.2719215584	434128.2723	0.9660219867	216762.2725
642	0.2718352777	433834.232	0.9660679985	216690.1723
643	0.2717821179	433687.1069	0.9660910091	216636.1052
644	0.271795682	433534.5411	0.9661148625	216568.7785
645	0.2718403929	433398.232	0.966136167	216528.5439
646	0.2717967158	433265.9002	0.9661568435	216483.6716
647	0.2715423388	432820.7119	0.9662263567	216298.7744
648	0.2715853136	432693.6075	0.96624619	216262.5764
649	0.2713950071	432335.226	0.9663020805	215940.2665
650	0.2712729261	432047.7602	0.9663468781	215854.6785
651	0.2710267772	431717.7504	0.9663982688	215657.5268
652	0.2707665549	431377.8057	0.9664511655	215542.9504
653	0.270646199	430960.0813	0.9665161081	215253.155
654	0.2706032223	430641.8335	0.966565543	215194.8118
655	0.270608224	430361.851	0.9666090038	215125.2852
656	0.2703866026	429973.9689	0.9666691668	214949.0723
657	0.270406651	429704.1306	0.9667109885	214919.9806
658	0.2703578397	429447.329	0.9667507652	214878.7344
659	0.2700893575	429048.3943	0.9668125102	214609.1932
660	0.2699245716	428609.3965	0.9668803897	214363.8095
661	0.2696916083	428195.2875	0.966944357	214204.9141
662	0.2695598166	427781.3377	0.967008238	213993.0881
663	0.2689581162	427409.6471	0.9670655448	213524.1089
664	0.2689745483	427279.1527	0.9670856525	213469.8095
665	0.2689634703	427237.3328	0.9670920951	213461.6172
666	0.2688753265	426936.7227	0.9671383878	213316.2278
667	0.2687628428	426515.245	0.9672032386	213231.4071
668	0.2689258334	426337.5985	0.9672305531	213218.5979
669	0.2688660206	426037.1346	0.9672767257	213103.2745
670	0.2685261655	425782.8089	0.9673157828	212984.9895
671	0.2682763034	425429.4989	0.9673700023	212640.1556
672	0.2682295361	425189.3563	0.9674068293	212601.4848
673	0.2682468947	424937.101	0.9674454914	212573.1959
674	0.2681787528	424529.9324	0.967507848	212462.608
675	0.2680936709	424200.0969	0.9675583175	212385.505
676	0.268090259	424159.7831	0.9675644834	212380.0933
677	0.2677547021	423769.3784	0.9676241645	211990.6097
678	0.2677083464	423461.9136	0.9676711278	211940.4591
679	0.2674813036	423068.6308	0.9677311497	211782.0488
680	0.2673312199	422591.7105	0.9678038613	211619.4719
681	0.2674342183	422340.9621	0.9678420576	211553.3724
682	0.2674335554	421994.2449	0.9678948355	211454.011
683	0.2671732842	421724.499	0.9679358667	211299.7103
684	0.2670507257	421263.5435	0.9680059222	211077.0458
685	0.2667289361	420866.4309	0.9680662135	210824.0727
686	0.2665269462	420497.0197	0.9681222481	210594.6719
687	0.2663911082	420170.4601	0.9681717416	210526.1701
688	0.26639963	420052.0435	0.9681896794	210476.5553
689	0.2662210479	419745.8836	0.9682360331	210254.5661
690	0.2661832059	419385.065	0.968290619	210147.3227
691	0.2663493699	419329.2294	0.9682990618	210142.7416
692	0.266161154	418991.9401	0.9683500389	209933.7058
693	0.2659958029	418653.8974	0.9684010887	209832.9454
694	0.2659004029	418031.5782	0.968494961	209677.6977
695	0.2656786462	417688.4748	0.9685466559	209437.042
696	0.2658332661	417634.5859	0.9685547714	209432.9135
697	0.2657476612	417209.9317	0.9686186864	209355.6611
698	0.2654404396	416636.6919	0.968704862	208986.6942
699	0.2653588201	416228.8871	0.9687660955	208914.2502
700	0.2653142363	415851.5881	0.968822695	208801.0876
701	0.265270503	415653.0708	0.9688524545	208720.2107
702	0.2650947821	415081.7029	0.9689380281	208424.2019
703	0.2649101674	414628.7653	0.9690057808	208176.9288
704	0.2646818051	414233.4085	0.9690648599	207818.4079
705	0.2646593907	413914.9075	0.9691124132	207676.5493
706	0.2644183268	413689.02	0.9691461168	207521.5099
707	0.2644010674	413618.8532	0.9691565823	207509.5322
708	0.2641979193	413120.4418	0.9692308703	207293.3295
709	0.2640063764	412832.6753	0.9692737209	207178.987
710	0.26397854	412551.7995	0.9693155167	207048.509
711	0.2641323594	412406.6451	0.9693371053	207034.2134
712	0.2642867923	412356.0521	0.9693446281	207031.0902
713	0.264256945	412035.3536	0.9693922923	206932.819
714	0.2639899825	411858.632	0.9694185419	206844.7276
715	0.2639399191	411425.9919	0.9694827572	206676.9986
716	0.2637940775	410974.246	0.9695497363	206480.5273
717	0.263803346	410907.6138	0.9695596095	206471.0821
718	0.2636270263	410642.0133	0.9695989486	206330.7366
719	0.2635890463	410319.8543	0.9696466307	206232.713
720	0.2633637361	410007.4335	0.9696928357	206027.6988
721	0.2632882591	409627.6383	0.9697489575	205890.1747
722	0.2632518298	409350.3594	0.9697898978	205786.6476
723	0.2631267895	408957.0017	0.9698479296	205654.8382
724	0.2632815449	408908.9366	0.9698550168	205651.9359
725	0.2632414562	408738.1372	0.9698801943	205578.1518
726	0.2629847491	408484.6207	0.9699175459	205389.2272
727	0.2629663881	408175.2028	0.9699631022	205306.6013
728	0.2629744039	408112.3367	0.9699723539	205297.1085
729	0.2627357138	407887.2689	0.9700054643	205146.811
730	0.2625765346	407714.3032	0.9700308975	205061.9309
731	0.2624964526	407165.39	0.970111539	204922.9255
732	0.2622328454	406718.2666	0.9701771463	204563.8694
733	0.2620332793	406434.1699	0.9702187948	204456.0802
734	0.2619355365	406237.7552	0.9702475722	204380.2193
735	0.2619220473	405972.2768	0.9702864462	204305.7356
736	0.2619265383	405910.5139	0.9702954865	204295.8103
737	0.261718597	405567.5472	0.9703456619	204040.4027
738	0.2616894519	405190.1019	0.9704008324	203895.673
739	0.2615386177	404841.5619	0.9704517322	203815.0323
740	0.2614975739	404507.2872	0.9705005076	203717.2547
741	0.2612179298	404219.3533	0.970542489	203578.9395
742	0.2611815066	403902.6501	0.9705886304	203487.599
743	0.2610305687	403527.0648	0.9706433037	203277.5425
744	0.2608888276	403204.4572	0.9706902245	203175.8947
745	0.2607609804	402886.7776	0.9707363919	203044.224
746	0.2607648431	402823.2392	0.9707456214	203036.2948
747	0.2605506898	402542.8731	0.9707863295	202894.148
748	0.2604032712	402288.0658	0.9708233019	202675.8011
749	0.260404007	402230.1051	0.9708317088	202666.9881
750	0.2603243613	401978.1864	0.9708682338	202589.5885
751	0.2602255724	401772.6075	0.9708980232	202490.2577
752	0.260104791	401485.6783	0.9709395752	202401.2563
753	0.2601013183	401391.7682	0.9709531685	202372.0868
754	0.2598346061	401121.2355	0.9709923096	202244.0118
755	0.2598316682	400721.8871	0.9710500398	202078.4829
756	0.2599756584	400677.9696	0.9710563851	202075.9451
757	0.2599781336	400300.707	0.9711108638	201919.7698
758	0.2597471446	400132.8841	0.9711350818	201824.5082
759	0.2597149951	399858.7314	0.9711746221	201734.8354
760	0.259526928	399591.405	0.9712131517	201560.4839
761	0.2594250904	399098.9662	0.9712840593	201336.6397
762	0.2592476169	398692.5072	0.9713425205	200996.683
763	0.2590204851	398427.0358	0.9713806712	200861.7804
764	0.2590273306	398395.6733	0.9713851767	200854.2838
765	0.2588566518	398017.8144	0.9714394305	200550.3464
766	0.2589934304	397975.6116	0.9714454868	200548.2608
767	0.2588706283	397742.7357	0.9714788945	200353.6443
768	0.258844749	397505.6989	0.9715128789	200267.3879
769	0.2585778109	397233.2554	0.9715519147	200046.3156
770	0.2584904653	396850.3114	0.9716067378	199919.4923
771	0.2584697715	396584.2563	0.9716447956	199845.0431
772	0.2585002243	396364.0829	0.9716762711	199781.2402
773	0.2583645773	396126.9445	0.9717101522	199656.3594
774	0.2581870913	395716.0068	0.9717688169	199551.8164
775	0.2581583854	395567.1464	0.9717900529	199489.3145
776	0.2580100079	395285.2015	0.9718302525	199381.8756
777	0.2578996609	394931.9303	0.9718805813	199147.3177
778	0.2577645741	394720.5589	0.9719106728	199056.354
779	0.2575850495	394473.6952	0.9719457967	198937.0754
780	0.2575577164	394223.6965	0.9719813443	198855.4936
781	0.2575277538	393879.5786	0.9720302379	198765.8603
782	0.2571569833	393683.4589	0.9720580843	198552.0098
783	0.2571143834	393466.3916	0.9720888888	198447.1658
784	0.2569916464	393159.7662	0.9721323736	198381.5614
785	0.2569099061	392904.9722	0.9721684821	198265.7146
786	0.2568479548	392664.749	0.9722025043	198204.8939
787	0.256742532	392500.8109	0.9722257104	198155.4258
788	0.2566590117	392219.2027	0.9722655506	198068.9554
789	0.2565739477	391860.1758	0.9723163021	197965.5497
790	0.2565483792	391630.3017	0.9723487724	197895.9887
791	0.2565542258	391384.7615	0.9723834345	197841.9717
792	0.2565517821	391157.3194	0.9724155223	197762.6322
793	0.2564750855	390834.3796	0.972461051	197662.7707
794	0.2564502224	390529.5999	0.972503985	197547.5769
795	0.2563485882	390075.8134	0.9725678474	197270.9369
796	0.256222026	389822.8942	0.972603409	197199.0509
797	0.256073235	389382.3511	0.9726652964	196926.7535
798	0.2559691467	389053.3772	0.9727114649	196740.4054
799	0.2559659661	388741.3064	0.9727552252	196677.2948
800	0.2558596573	388590.8709	0.9727763076	196630.2462
801	0.255846986	388211.2943	0.9728294659	196526.9856
802	0.2557487954	388004.4202	0.972858416	196400.5066
803	0.2556804427	387713.3882	0.9728991172	196310.7545
804	0.255634029	387500.9998	0.9729288006	196239.7205
805	0.2557725267	387331.0326	0.9729525436	196204.5088
806	0.2557765915	387301.1735	0.9729567135	196197.6519
807	0.2555532316	387094.0138	0.9729856356	196133.6623
808	0.2553770188	386635.2533	0.9730496293	195831.3482
809	0.2552291524	386493.7404	0.973069354	195796.4185
810	0.2552162652	386243.8858	0.9731041621	195733.9524
811	0.2552191957	385949.8776	0.9731450927	195662.9007
812	0.2552103146	385765.612	0.9731707295	195615.9102
813	0.2552149596	385736.275	0.97317481	195609.2403
814	0.2551247154	385596.5365	0.9731942421	195566.7691
815	0.2549712852	385126.7481	0.9732595194	195242.3512
816	0.2547730599	385015.0575	0.9732750272	195180.9021
817	0.2546740307	384820.1348	0.9733020806	195071.4477
818	0.2546696157	384596.0599	0.9733331631	195003.9372
819	0.2545859518	384326.8576	0.9733704816	194901.3869
820	0.2545187815	384032.1892	0.9734113003	194790.6166
821	0.2544975991	383838.344	0.9734381355	194699.8331
822	0.2543269772	383493.185	0.9734858845	194451.8353
823	0.2543294891	383464.8113	0.9734898078	194445.6208
824	0.2543146629	383280.5642	0.9735152769	194390.8672
825	0.2540837334	383044.2281	0.9735479285	194240.6514
826	0.2539435029	382425.3256	0.9736333392	193994.7583
827	0.2539464055	382397.4022	0.9736371894	193988.5965
828	0.2539384987	382060.0438	0.9736836845	193877.9784
829	0.2539269223	381718.7123	0.9737306853	193785.5577
830	0.2537906949	381481.2564	0.9737633579	193703.1629
831	0.2537669157	381315.3124	0.9737861787	193639.9944
832	0.25361166	381090.7118	0.9738170503	193467.5935
833	0.2534997339	380811.5825	0.9738553916	193308.2637
834	0.2534806881	380611.7843	0.9738828187	193269.9372
835	0.25337824	380288.4114	0.9739271789	193163.8313
836	0.2532419734	380088.1645	0.9739546298	193098.9213
837	0.2531596326	379641.2046	0.9740158492	192820.7169
838	0.2529612764	379507.2864	0.9740341777	192752.9776
839	0.2529647855	379479.9091	0.9740379239	192746.8091
840	0.2529418182	379127.8665	0.9740860715	192623.0433
841	0.252792048	379037.48	0.9740984261	192599.1543
842	0.2526770728	378651.3301	0.9741511744	192364.3131
843	0.2524917906	378371.28	0.9741893958	192255.3622
